"region","circle","division","sub_division","block","scheme_id","scheme_name","village_name","population","number_of_esr","water_value_day1","water_value_day2","water_value_day3","water_value_day4","water_value_day5","water_value_day6","lpcd_value_day1","lpcd_value_day2","lpcd_value_day3","lpcd_value_day4","lpcd_value_day5","lpcd_value_day6","lpcd_value_day7","water_date_day1","water_date_day2","water_date_day3","water_date_day4","water_date_day5","water_date_day6","lpcd_date_day1","lpcd_date_day2","lpcd_date_day3","lpcd_date_day4","lpcd_date_day5","lpcd_date_day6","lpcd_date_day7","consistent_zero_lpcd_for_a_week","below_55_lpcd_count","above_55_lpcd_count"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Dautpur -Kanfodi",353,1,"0.180000","0.660000","0.440000","0.670000","0.440000","0.540000","130.440000","51.560000","186.970000","124.650000","189.800000","124.650000","152.510000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,3,0
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Deori",757,2,"1.980000","1.750000","1.300000","2.190000","1.060000","2.000000","207.880000","260.930000","231.180000","172.350000","289.540000","140.030000","264.040000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Chincholi",1637,3,"1.020000","1.130000","1.200000","1.050000","0.580000","1.250000","63.170000","62.300000","69.030000","73.300000","64.140000","35.430000","76.340000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,5,0
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Gajanan Township",1000,3,"5.230000","5.280000","4.700000","5.300000","2.550000","5.560000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Asegaon",4180,6,"0.470000","2.490000","0.320000","2.470000","0.000000","2.340000","64.010000","11.290000","59.570000","7.660000","59.090000","0.000000","55.980000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Ashti",3472,5,"2.200000","1.930000","3.260000","2.060000","2.020000","2.040000","84.480000","63.300000","55.590000","93.890000","59.330000","58.180000","58.890000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Chakur",418,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Bhalsi",519,1,"0.730000","0.580000","0.160000","0.360000","0.630000","0.170000","35.120000","140.150000","111.750000","30.830000","69.360000","121.390000","33.090000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Bhatkuli NP",1310,2,"8.020000","7.680000","8.440000","8.350000","4.450000","9.700000","596.860000","611.910000","586.260000","644.270000","637.400000","339.690000","740.520000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Makrampur",112,1,"2.700000","0.000000","0.000000","3.540000","0.000000","0.000000","0.000000","2410.710000","0.000000","0.000000","3160.710000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",4,1,3
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Panhala",1476,2,"0.000000","0.010000","0.030000","0.010000","0.030000","0.010000","0.000000","0.000000","0.680000","2.030000","0.680000","2.030000","0.680000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Vasantwadi",1599,2,"0.000000","13.050000","39.230000","0.000000","0.000000","9.700000","1885.790000","0.000000","816.140000","2453.410000","0.000000","0.000000","606.340000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Sattarmal",802,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,5,0
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Rohada",3556,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Nanad no 2",3116,2,"2.160000","3.120000","2.290000","2.430000","1.020000","1.880000","63.070000","69.260000","100.130000","73.490000","77.980000","32.730000","60.280000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Hanvantkheda",1783,3,"0.470000","0.460000","0.530000","0.990000","0.000000","0.360000","0.000000","26.360000","25.800000","29.730000","55.520000","0.000000","20.410000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Kheirkheda",1349,1,"2.160000","3.120000","2.290000","2.430000","1.020000","1.880000","145.670000","159.980000","231.280000","169.760000","180.130000","75.610000","139.230000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Yavatmal","Pusad","Pusad","20028563","Malpathar 28 Villages, (Reju.)","Aamti",1239,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Dhangarkheda",326,1,"0.000000","0.410000","0.510000","0.110000","0.000000","0.970000","245.630000","0.000000","125.770000","156.440000","33.740000","0.000000","297.070000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Ambada Kandari",276,1,"1.470000","2.060000","1.920000","1.680000","1.000000","2.010000","650.980000","532.540000","746.380000","695.650000","608.700000","362.320000","729.610000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Madhalapur",1000,1,"0.660000","0.990000","0.630000","0.000000","0.000000","0.910000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","7945938","83 Village RRWS Scheme MJP RR (C 39)","Thokbarda",101,1,"0.000000","0.490000","0.810000","1.010000","0.000000","0.000000","927.340000","0.000000","485.150000","801.980000","1000.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Kharpi",591,1,"6.500000","7.230000","6.010000","6.960000","2.890000","7.160000","1283.210000","1100.240000","1223.350000","1017.090000","1177.660000","489.000000","1210.790000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Shirajgaon kasba",4069,7,"147004.240000","56127.200000","109943.680000","46924.390000","64980.960000","59825.550000","1097084.630000","3612785.530000","1379385.600000","2701982.800000","1153216.760000","1596976.160000","1470276.590000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Narayanpur",183,1,"4.050000","4.050000","4.050000","4.050000","4.050000","4.050000","2211.040000","2211.040000","2211.040000","2211.040000","2211.040000","2211.040000","2211.040000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Gourkheda",504,5,"28.420000","26.410000","26.560000","28.810000","21.240000","24.980000","5022.930000","5639.600000","5240.140000","5269.010000","5716.380000","4213.830000","4956.420000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Deomali",1500,3,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,7,0
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Kumbhi",612,2,"1.480000","1.180000","1.560000","1.260000","1.510000","1.060000","291.760000","241.290000","192.810000","254.900000","205.880000","246.730000","173.230000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Karajgaon (Mahal)",1443,4,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Kavitha Bk.",1129,3,"3.980000","5.020000","3.500000","4.210000","3.580000","1.500000","547.030000","352.500000","444.640000","310.010000","372.900000","317.090000","132.960000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","7945938","83 Village RRWS Scheme MJP RR (C 39)","Wadgaon Fattepur",855,5,"3.230000","3.530000","4.210000","3.910000","0.180000","2.380000","430.860000","378.200000","412.470000","492.000000","457.310000","21.050000","278.570000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","7945938","83 Village RRWS Scheme MJP RR (C 39)","Tondgaon",560,4,"0.000000","1.880000","0.000000","1.830000","0.000000","1.110000","321.640000","0.000000","335.710000","0.000000","326.790000","0.000000","198.920000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","7945938","83 Village RRWS Scheme MJP RR (C 39)","Tawalar",675,5,"0.920000","1.250000","1.030000","1.200000","1.200000","0.730000","111.110000","135.940000","185.190000","152.590000","177.780000","177.780000","107.970000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","7945938","83 Village RRWS Scheme MJP RR (C 39)","Borgaon Dori",263,1,"2.230000","2.340000","1.890000","2.420000","1.320000","1.650000","805.050000","848.180000","891.570000","718.630000","920.150000","501.900000","626.360000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Amravati","Amravati","Amravati","Achalpur","Achalpur","7945938","83 Village RRWS Scheme MJP RR (C 39)","Borgaon Talani",102,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","7945938","83 Village RRWS Scheme MJP RR (C 39)","Kakda",1104,2,"0.000000","1.720000","2.560000","0.000000","0.000000","0.000000","0.000000","0.000000","155.800000","231.880000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","20029998","Shahanur & 9 Villages RRWS","Kumbhi Wagholi",507,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","20029998","Shahanur & 9 Villages RRWS","Pardi",302,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","20029998","Shahanur & 9 Villages RRWS","Januna",1827,3,"2.970000","1.450000","0.420000","2.650000","1.940000","2.190000","91.450000","162.580000","79.200000","22.820000","144.800000","106.270000","120.120000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","20029998","Shahanur & 9 Villages RRWS","Januna",1827,3,"2.970000","1.450000","0.420000","2.650000","1.940000","2.190000","91.450000","162.580000","79.200000","22.820000","144.800000","106.270000","120.120000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","20029998","Shahanur & 9 Villages RRWS","Gond Wagholi",1393,2,"1.460000","1.390000","0.960000","1.130000","0.000000","0.000000","71.080000","104.930000","99.780000","68.920000","81.120000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,2,2
"Amravati","Amravati","Amravati","Achalpur","Achalpur","7945938","83 Village RRWS Scheme MJP RR (C 39)","Belaj",369,2,"0.000000","0.070000","0.000000","0.160000","0.000000","0.170000","40.650000","0.000000","18.970000","0.000000","43.360000","0.000000","46.070000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","20029998","Shahanur & 9 Villages RRWS","Walmikpur",557,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","23.050000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Achalpur","20029998","Shahanur & 9 Villages RRWS","Waghdoh",783,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Pimpari Thugaon",405,1,"22.850000","20.000000","24.150000","20.580000","8.950000","15.560000","5503.270000","5642.270000","4938.270000","5962.960000","5081.480000","2209.880000","3841.510000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,5,2
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Govindpur",330,1,"0.650000","0.730000","0.750000","0.710000","0.650000","0.660000","175.250000","196.610000","221.210000","227.270000","215.150000","196.970000","198.760000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Amravati","Akola","Buldhana","Buldhana","Buldhana","20021406","Padali & 5 Villages RRWSS","Palaskhed Naik",1098,1,"0.150000","0.000000","0.000000","0.000000","0.000000","0.220000","38.250000","13.660000","0.000000","0.000000","0.000000","0.000000","20.040000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Amravati","Akola","Buldhana","Buldhana","Buldhana","20021406","Padali & 5 Villages RRWSS","Palaskhed Nago",712,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","47.750000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Akola","Buldhana","Buldhana","Buldhana","20021406","Padali & 5 Villages RRWSS","Ijalpur",817,1,"0.000000","1.540000","0.970000","0.000000","0.000000","0.010000","0.000000","0.000000","188.490000","118.730000","0.000000","0.000000","1.220000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,2,4
"Amravati","Akola","Buldhana","Buldhana","Buldhana","20021406","Padali & 5 Villages RRWSS","Gondhankhed",413,1,"0.350000","0.300000","0.000000","0.000000","0.000000","0.330000","0.000000","84.750000","72.640000","0.000000","0.000000","0.000000","79.900000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",4,3,3
"Amravati","Akola","Buldhana","Buldhana","Buldhana","20021406","Padali & 5 Villages RRWSS","Padli",2502,2,"0.610000","1.680000","1.420000","2.210000","1.150000","0.200000","0.000000","24.380000","67.080000","56.750000","88.200000","45.820000","8.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Amravati","Akola","Buldhana","Buldhana","Buldhana","20021406","Padali & 5 Villages RRWSS","Merkhed",125,1,"0.060000","0.010000","0.230000","0.000000","0.000000","0.580000","664.000000","48.000000","8.000000","184.000000","0.000000","0.000000","464.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Amravati","Amravati","Amravati","Achalpur","Chandur Bazar","7945938","83 Village RRWS Scheme MJP RR (C 39)","Kajali",363,1,"0.940000","1.030000","0.890000","1.120000","0.890000","0.570000","50.240000","260.090000","283.750000","245.180000","308.540000","245.180000","156.690000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,0,6
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Chimnapur E.",1000,1,"0.010000","3.450000","0.000000","0.010000","0.000000","0.150000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Amravati","Amravati","Amravati","Amravati - 2","Nandgaon Khandeshwar","20030287","Takli & 4 Villages RRWS","Takali",2522,2,"0.000000","0.810000","0.280000","0.680000","0.130000","0.280000","26.710000","0.020000","32.250000","11.220000","27.010000","5.160000","11.040000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Amravati","Amravati","Amravati","Amravati - 2","Nandgaon Khandeshwar","20030287","Takli & 4 Villages RRWS","Hiwara Kh.",1671,2,"189.710000","208.740000","194.070000","192.310000","166.600000","186.450000","11803.400000","11353.020000","12491.660000","11613.710000","11508.960000","9969.790000","11158.070000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Amravati - 2","Nandgaon Khandeshwar","20030287","Takli & 4 Villages RRWS","Dahigaon",100,1,"6.130000","30.690000","27.150000","24.560000","36.960000","33.500000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Amravati","Amravati","Amravati","Amravati - 2","Nandgaon Khandeshwar","20030287","Takli & 4 Villages RRWS","Ful Aamla",1771,2,"0.000000","0.000000","0.110000","0.020000","0.210000","0.000000","0.000000","0.000000","0.000000","6.260000","1.170000","12.130000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Amravati","Amravati","Amravati - 2","Nandgaon Khandeshwar","20030287","Takli & 4 Villages RRWS","Bopnemtaba",849,1,"0.300000","0.000000","0.080000","0.190000","0.120000","0.080000","27.220000","35.890000","0.000000","9.420000","22.380000","14.130000","9.070000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Amravati","Akola","Buldhana","Buldhana","Motala","20028065","Pophali & 3 Villages RRWSS","Wadi",724,3,"0.100000","0.070000","0.110000","0.070000","0.070000","0.040000","9.800000","13.850000","9.840000","15.460000","9.760000","9.770000","5.080000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
