"region","circle","division","sub_division","block","scheme_id","scheme_name","village_name","population","number_of_esr","water_value_day1","water_value_day2","water_value_day3","water_value_day4","water_value_day5","water_value_day6","lpcd_value_day1","lpcd_value_day2","lpcd_value_day3","lpcd_value_day4","lpcd_value_day5","lpcd_value_day6","lpcd_value_day7","water_date_day1","water_date_day2","water_date_day3","water_date_day4","water_date_day5","water_date_day6","lpcd_date_day1","lpcd_date_day2","lpcd_date_day3","lpcd_date_day4","lpcd_date_day5","lpcd_date_day6","lpcd_date_day7","consistent_zero_lpcd_for_a_week","below_55_lpcd_count","above_55_lpcd_count","dashboard_url"
"Nashik","Nashik","Nashik","Manmad","Nifad","456654","Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad","Lasalgaon",19821,5,"7.640000","4.510000","0.760000","0.430000","4.760000","4.330000","64.500000","38.540000","22.770000","3.820000","2.150000","24.010000","21.860000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,6,1,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Nashik%5CCircle-Nashik%5CDivision-Nashik%5CSub%20Division-Manmad%5CBlock-Nifad%5CScheme-456654%20-%20Retro.%20Lasalgaon%20Vinchur%2016%20Villages%2C%20Tal.%20Nifad%5CLasalgaon"
"Nashik","Nashik","Nashik","Manmad","Nifad","456654","Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad","Nandgaon",3266,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Nashik%5CCircle-Nashik%5CDivision-Nashik%5CSub%20Division-Manmad%5CBlock-Nifad%5CScheme-456654%20-%20Retro.%20Lasalgaon%20Vinchur%2016%20Villages%2C%20Tal.%20Nifad%5CNandgaon"
"Nashik","Nashik","Nashik","Manmad","Nifad","456654","Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad","Nimgaon Wakada",3798,3,"0.380000","1.190000","0.360000","1.000000","0.330000","1.080000","29.910000","9.940000","31.240000","9.600000","26.390000","8.790000","28.380000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Nashik%5CCircle-Nashik%5CDivision-Nashik%5CSub%20Division-Manmad%5CBlock-Nifad%5CScheme-456654%20-%20Retro.%20Lasalgaon%20Vinchur%2016%20Villages%2C%20Tal.%20Nifad%5CNimgaon%20Wakada"
"Nashik","Nashik","Nashik","Manmad","Nifad","456654","Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad","Pimpalgaon Najik",11607,2,"3.410000","4.530000","3.150000","0.000000","1.650000","2.440000","35.460000","29.410000","39.050000","27.180000","0.010000","14.250000","21.040000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Nashik%5CCircle-Nashik%5CDivision-Nashik%5CSub%20Division-Manmad%5CBlock-Nifad%5CScheme-456654%20-%20Retro.%20Lasalgaon%20Vinchur%2016%20Villages%2C%20Tal.%20Nifad%5CPimpalgaon%20Najik"
"Nashik","Nashik","Nashik","Manmad","Nifad","456654","Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad","Subhash Nagar",1532,1,"0.060000","0.000000","0.000000","0.010000","0.020000","0.010000","0.850000","4.160000","0.000000","0.000000","0.640000","1.060000","0.480000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Nashik%5CCircle-Nashik%5CDivision-Nashik%5CSub%20Division-Manmad%5CBlock-Nifad%5CScheme-456654%20-%20Retro.%20Lasalgaon%20Vinchur%2016%20Villages%2C%20Tal.%20Nifad%5CSubhash%20Nagar"
"Nashik","Nashik","Nashik","Manmad","Nifad","456654","Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad","Takali Vinchur",9423,2,"1.140000","0.940000","0.000000","0.000000","0.000000","0.820000","19.690000","12.100000","9.980000","0.000000","0.000000","0.000000","8.730000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Nashik%5CCircle-Nashik%5CDivision-Nashik%5CSub%20Division-Manmad%5CBlock-Nifad%5CScheme-456654%20-%20Retro.%20Lasalgaon%20Vinchur%2016%20Villages%2C%20Tal.%20Nifad%5CTakali%20Vinchur"
"Nashik","Nashik","Nashik","Manmad","Nifad","456654","Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad","Vinchur",16088,3,"0.990000","0.710000","7.570000","0.000000","1.530000","2.920000","46.880000","6.150000","4.440000","47.060000","0.000000","9.490000","18.180000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Nashik%5CCircle-Nashik%5CDivision-Nashik%5CSub%20Division-Manmad%5CBlock-Nifad%5CScheme-456654%20-%20Retro.%20Lasalgaon%20Vinchur%2016%20Villages%2C%20Tal.%20Nifad%5CVinchur"
"Nashik","Nashik","Nashik","Manmad","Nifad","456654","Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad","Vishnu Nagar",1254,1,"0.800000","0.740000","0.630000","0.770000","0.660000","0.780000","60.060000","63.640000","58.650000","50.630000","61.010000","52.540000","62.320000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,2,5,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Nashik%5CCircle-Nashik%5CDivision-Nashik%5CSub%20Division-Manmad%5CBlock-Nifad%5CScheme-456654%20-%20Retro.%20Lasalgaon%20Vinchur%2016%20Villages%2C%20Tal.%20Nifad%5CVishnu%20Nagar"
"Nashik","Nashik","Nashik","Manmad","Nifad","456654","Retro. Lasalgaon Vinchur 16 Villages, Tal. Nifad","Vitthalwadi",1029,1,"0.000000","0.010000","0.010000","0.000000","0.000000","0.000000","0.000000","0.000000","0.810000","0.640000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Nashik%5CCircle-Nashik%5CDivision-Nashik%5CSub%20Division-Manmad%5CBlock-Nifad%5CScheme-456654%20-%20Retro.%20Lasalgaon%20Vinchur%2016%20Villages%2C%20Tal.%20Nifad%5CVitthalwadi"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Asangaon",2246,1,"3.470000","2.740000","0.010000","4.580000","6.190000","1.870000","123.630000","154.630000","122.000000","0.490000","203.800000","275.630000","83.180000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,1,6,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CAsangaon"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Asangaon Dandipada",688,2,"3.470000","1.150000","0.020000","2.800000","1.450000","5.670000","56.970000","504.260000","167.430000","2.960000","407.420000","210.840000","823.930000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,1,6,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CAsangaon%20Dandipada"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Bada Pokharan",1971,1,"0.000000","2.070000","0.000000","0.000000","2.670000","0.000000","124.090000","0.020000","104.830000","0.030000","0.090000","135.630000","0.020000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,4,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CBada%20Pokharan"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Bavade",545,1,"0.320000","0.150000","0.000000","0.430000","1.150000","0.130000","110.970000","58.870000","26.630000","0.100000","77.990000","210.690000","23.600000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,3,4,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CBavade"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Chandigaon",1352,1,"1.780000","1.870000","0.000000","2.090000","1.980000","1.810000","147.470000","132.010000","138.090000","0.000000","154.870000","146.150000","133.680000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,1,6,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CChandigaon"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Chinchani",4890,4,"2.490000","23.560000","0.000000","0.280000","5.990000","15.810000","534.900000","50.930000","481.840000","0.080000","5.730000","122.590000","323.360000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,3,4,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CChinchani"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Dedale",149,1,"2.160000","5.550000","0.090000","3.390000","1.410000","0.870000","2927.690000","1447.840000","3722.640000","57.700000","2274.970000","948.190000","580.940000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CDedale"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Dhakti Dahanu",5483,2,"3.200000","3.860000","0.280000","0.950000","1.270000","1.180000","79.360000","58.370000","70.340000","5.150000","17.240000","23.230000","21.580000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,4,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CDhakti%20Dahanu"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Dhumket",2198,1,"2.190000","1.340000","0.350000","1.290000","1.730000","0.140000","65.100000","99.730000","60.950000","15.980000","58.810000","78.570000","6.280000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,2,5,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CDhumket"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Gowane",2872,1,"6.060000","2.330000","0.000000","5.240000","6.540000","2.740000","140.150000","211.110000","81.030000","0.000000","182.610000","227.720000","95.480000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",1,1,6,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CGowane"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Gungavade",1328,1,"1.510000","2.700000","0.190000","0.960000","0.990000","1.870000","187.700000","114.020000","203.590000","14.640000","72.630000","74.700000","140.460000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,1,6,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CGungavade"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Kambode",300,2,"3.100000","0.180000","0.220000","1.460000","0.910000","0.000000","164.550000","1031.930000","59.620000","72.070000","487.490000","304.980000","0.040000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,1,6,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CKambode"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Kapshi",1439,1,"2.440000","1.870000","0.300000","0.650000","1.660000","1.810000","115.690000","169.520000","130.300000","21.120000","45.260000","115.690000","125.930000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,2,5,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CKapshi"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Ketkhadi",472,1,"1.460000","0.880000","0.000000","3.150000","1.180000","0.140000","231.490000","309.880000","185.600000","0.170000","666.900000","250.080000","29.920000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,2,5,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CKetkhadi"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Kolavali- 1",1864,1,"3.700000","4.590000","0.280000","3.990000","2.380000","3.600000","246.640000","198.630000","246.500000","15.010000","214.190000","127.570000","193.120000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,1,6,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CKolavali-%201"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Kotim",316,1,"0.030000","1.950000","0.000000","0.010000","3.320000","0.450000","541.310000","8.620000","617.140000","0.170000","4.590000","1049.360000","143.530000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,3,4,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CKotim"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Matgaon",1282,2,"2.050000","0.690000","0.000000","6.370000","0.200000","0.140000","262.430000","159.640000","54.050000","0.310000","497.070000","15.550000","11.120000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,4,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CMatgaon"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Pokharan",621,1,"1.120000","0.000000","147.700000","136.590000","28.130000","0.000000","27.750000","180.800000","0.000000","23783.980000","21995.440000","4529.900000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,3,4,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CPokharan"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Sawarai",260,2,"1.670000","0.090000","0.080000","0.700000","0.650000","0.000000","53.380000","643.820000","32.760000","30.490000","267.920000","250.770000","0.280000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,4,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CSawarai"
"Konkan","Palghar","Palghar","Palghar","Dahanu","4918426","BADA POKHARAN RETROFITTING RPWSS","Tadiyale",1490,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.010000","0.000000","0.000000","0.000000","0.000000","0.060000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Konkan%5CCircle-Palghar%5CDivision-Palghar%5CSub%20Division-Palghar%5CBlock-Dahanu%5CScheme-4918426%20-%20BADA%20POKHARAN%20RETROFITTING%20RPWSS%5CTadiyale"
